model, repeats, problem, problem size, best_value, best_time, best_iteration, best_ffe
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 30, 30, 0, 2, 64, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 40, 40, 0, 3, 126, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 50, 50, 0.0009921, 2, 104, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 40, 280, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0100134, 843, 10116, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0059934, 149, 3278, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 28, 0.0290078, 347, 11104, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 35, 0.0089978, 71, 2982, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.0129868, 54, 2808, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.01001, 803, 9636, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0049924, 147, 3234, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0049987, 64, 2048, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0069998, 53, 2226, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0010107, 7, 364, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 25, 1, 0, 11, 297, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 49, 0.975906372070313, 0.1789973, 863, 44013, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 100, 0.95294189453125, 0.0910103, 112, 11424, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 484, 0.90533447265625, 1.9159957, 103, 50058, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 10, 1, 0.0009915, 64, 768, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 50, 0.938156127929688, 0.1260077, 466, 24232, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 100, 0.907638549804688, 0.1459816, 158, 16116, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 200, 0.859664916992188, 3.6849863, 989, 199778, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 7, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 10, 10, 0, 3, 36, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 20, 20, 0.0010004, 2, 44, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 30, 30, 0, 2, 64, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 40, 40, 0, 1, 42, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 50, 50, 0, 1, 52, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 6, 42, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0039997, 312, 3744, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0019998, 51, 1122, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.0139998, 157, 5024, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.0970148, 697, 29274, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.1499898, 715, 37180, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0050001, 484, 5808, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0050003, 131, 2882, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0159999, 211, 6752, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 18, 0.1229997, 894, 37548, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0270001, 127, 6604, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0089885, 145, 3915, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 49, 0.975906372070313, 0.0530003, 252, 12852, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 100, 0.964706420898438, 0.5290069, 638, 65076, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 484, 0.902908325195313, 18.143997, 969, 470934, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 10, 1, 0, 40, 480, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 50, 0.97119140625, 0.0890044, 361, 18772, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 100, 0.905181884765625, 0.2809901, 303, 30906, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 200, 0.858596801757813, 1.9539883, 528, 106656, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 7, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 12, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 22, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 30, 30, 0.0010011, 1, 32, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 40, 40, 0, 1, 42, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 50, 50, 0, 1, 52, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 51, 357, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0009994, 66, 792, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0010013, 33, 726, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 28, 0.0009997, 4, 128, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.0009975, 3, 126, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.0839924, 384, 19968, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0010002, 30, 360, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0, 6, 132, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 14, 0.0010001, 4, 128, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0, 3, 126, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0060057, 26, 1352, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 25, 1, 0, 1, 27, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 49, 0.975906372070313, 0.1260044, 590, 30090, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 100, 0.95294189453125, 0.3710104, 445, 45390, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 484, 0.900482177734375, 6.9285256, 365, 177390, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 10, 1, 0.0010007, 76, 912, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 50, 0.923736572265625, 0.0329977, 136, 7072, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 100, 0.903121948242188, 0.3579937, 379, 38658, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 200, 0.88311767578125, 0.9370018, 251, 50702, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 7, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 12, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 22, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 32, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 40, 40, 0, 3, 126, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 50, 50, 0.0009716, 2, 104, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 12, 84, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0040073, 366, 4392, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0020029, 36, 792, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 28, 0.0789998, 970, 31040, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.1100006, 801, 33642, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 45, 0.1440027, 684, 35568, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.005, 420, 5040, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0040004, 107, 2354, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0079999, 109, 3488, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.011, 82, 3444, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0199998, 99, 5148, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0010001, 12, 324, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 49, 0.975906372070313, 0.0149999, 78, 3978, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 100, 0.964706420898438, 0.3189983, 390, 39780, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 484, 0.90533447265625, 14.177534, 751, 364986, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 10, 1, 0.001013, 98, 1176, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 50, 0.950225830078125, 0.0729929, 296, 15392, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 100, 0.9063720703125, 0.4989986, 518, 52836, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 200, 0.871368408203125, 1.4050075, 377, 76154, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 5, 5, 0, 3, 21, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 12, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 20, 20, 0, 2, 44, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 30, 30, 0, 3, 96, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 40, 40, 0, 2, 84, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 50, 50, 0.001001, 2, 104, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 17, 119, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0019916, 163, 1956, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 19, 0.0280238, 721, 15862, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 26, 0.0079973, 98, 3136, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 35, 0.0100001, 73, 3066, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.1570002, 708, 36816, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0020017, 163, 1956, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0020051, 29, 638, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0049997, 59, 1888, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0130111, 92, 3864, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.005, 22, 1144, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.001, 3, 81, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 49, 0.975906372070313, 0.1279999, 620, 31620, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 100, 0.964706420898438, 0.0929754, 113, 11526, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 484, 0.900482177734375, 4.008993, 213, 103518, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 10, 1, 0, 47, 564, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 50, 0.9189453125, 0.1119902, 454, 23608, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 100, 0.906692504882813, 0.3200189, 337, 34374, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 200, 0.863265991210938, 2.1799907, 570, 115140, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 5, 5, 0, 2, 14, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 10, 10, 0, 2, 24, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 20, 20, 0, 2, 44, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 30, 30, 0, 2, 64, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 40, 40, 0.0010002, 2, 84, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 50, 50, 0, 1, 52, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 13, 91, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0019995, 208, 2496, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.002, 45, 990, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.0270092, 335, 10720, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 36, 0.0290037, 212, 8904, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 45, 0.1160003, 547, 28444, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0029996, 190, 2280, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0019942, 45, 990, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.0040044, 25, 800, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0039943, 26, 1092, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0050005, 21, 1092, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0060001, 88, 2376, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 49, 0.975906372070313, 0.0269998, 127, 6477, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 100, 0.964706420898438, 0.3880116, 459, 46818, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 484, 0.907760620117188, 2.6667945, 140, 68040, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 10, 1, 0, 37, 444, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 50, 0.954086303710938, 0.1169593, 489, 25428, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 100, 0.899490356445313, 0.4159964, 448, 45696, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 200, 0.86492919921875, 3.4079879, 933, 188466, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 5, 5, 0, 2, 14, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 10, 10, 0, 3, 36, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 20, 20, 0, 1, 22, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 30, 30, 0.0009959, 2, 64, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 40, 40, 0, 3, 126, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 50, 50, 0.0010165, 3, 156, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 52, 364, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0019879, 182, 2184, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.001997, 61, 1342, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.04799, 607, 19424, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 35, 0.0240004, 173, 7266, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.0989999, 478, 24856, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.004001, 289, 3468, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0, 21, 462, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.014, 172, 5504, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0019999, 11, 462, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 22, 0.1810001, 851, 44252, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0029999, 51, 1377, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 49, 0.975906372070313, 0.0270015, 130, 6630, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 100, 0.976470947265625, 0.4340018, 530, 54060, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 484, 0.902908325195313, 7.5470033, 407, 197802, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 10, 1, 0.0010077, 66, 792, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 50, 0.919708251953125, 0.1069899, 439, 22828, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 100, 0.916793823242188, 0.1489982, 159, 16218, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 200, 0.865737915039063, 1.4939906, 410, 82820, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 5, 5, 0, 1, 7, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 10, 10, 0, 1, 12, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 20, 20, 0, 6, 132, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 32, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 40, 40, 0.0010051, 1, 42, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 50, 50, 0, 2, 104, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 5, 35, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0010028, 64, 768, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.0039996, 122, 2684, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 27, 0.0090055, 101, 3232, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 35, 0.0019998, 18, 756, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 44, 0.0240045, 116, 6032, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 4, 0, 1, 12, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0019999, 40, 880, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 14, 0.0479998, 618, 19776, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 17, 0.0030007, 18, 756, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 21, 0.0330063, 141, 7332, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.0009999, 27, 729, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 49, 1, 0.0440093, 204, 10404, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 100, 0.941177368164063, 0.1039885, 118, 12036, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 484, 0.900482177734375, 5.6249777, 293, 142398, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 10, 1, 0, 33, 396, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 50, 0.94158935546875, 0.1679983, 675, 35100, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 100, 0.908721923828125, 0.2907429, 306, 31212, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 200, 0.859115600585938, 1.984998, 541, 109282, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 5, 5, 0, 4, 28, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 10, 10, 0, 3, 36, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 20, 20, 0, 2, 44, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 30, 30, 0, 1, 32, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 40, 40, 0.0010003, 1, 42, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 50, 50, 0, 2, 104, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 5, 5, 0, 11, 77, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 10, 10, 0.0059998, 526, 6312, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 20, 18, 0.004, 98, 2156, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 30, 28, 0.0689984, 864, 27648, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 40, 35, 0.024, 171, 7182, 
BinaryGreedyRSOptimizer, 1, CBinaryStandardDeceptiveConcatenationEvaluation, 50, 43, 0.0030193, 11, 572, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 10, 5, 0.0030042, 313, 3756, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 20, 9, 0.0039967, 98, 2156, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 30, 13, 0.003023, 28, 896, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 40, 18, 0.0810012, 580, 24360, 
BinaryGreedyRSOptimizer, 1, CBinaryBimodalDeceptiveConcatenationEvaluation, 50, 22, 0.0680001, 325, 16900, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 25, 1, 0.006013, 102, 2754, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 49, 0.975906372070313, 0.0059947, 28, 1428, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 100, 0.95294189453125, 0.0979971, 119, 12138, 
BinaryGreedyRSOptimizer, 1, CBinaryIsingSpinGlassEvaluation, 484, 0.900482177734375, 4.51901, 241, 117126, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 10, 1, 0, 10, 120, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 50, 0.913772583007813, 0.2460055, 957, 49764, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 100, 0.897796630859375, 0.3720037, 389, 39678, 
BinaryGreedyRSOptimizer, 1, CBinaryNKLandscapesEvaluation, 200, 0.853652954101563, 3.2180071, 846, 170892, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 5, 5, 0.001002, 2, 14, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 10, 10, 0, 2, 24, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 20, 20, 0, 3, 66, 
BinaryGreedyRSOptimizer, 1, CBinaryOneMaxEvaluation, 30, 30, 0, 4, 128, 
